Name,Where born,Whence appointed,Post-office,Compensation per annum,State,Postmaster,extraction_confidence
F. A. Foote,do,do,do,$700.00,New York,0,1.0
E. J. Foote,do,do,do,$600.00,New York,0,1.0
F. E. Covell,do,do,do,$480.00,New York,0,1.0
F. B. King,do,do,do,$450.00,New York,0,1.0
G. E. Barnes,do,do,do,$300.00,New York,0,1.0
J. Carpenter,do,do,Lowville,$600.00,New York,0,1.0
John A. Gray,do,do,Lyons,$600.00,New York,0,1.0
Miss Clara E. Hartnagle,do,do,do,$300.00,New York,0,1.0
Edward H. Shepard,do,do,do,$300.00,New York,0,1.0
Miss Martha M. Hanna,do,do,Madrid Springs,$100.00,New York,0,1.0
Louie L. Sayles,do,do,Malone,$720.00,New York,0,1.0
Leverett Nye,do,do,Massena,P.d. $1.00,New York,0,1.0
Louis Harp,do,do,Mattewaan,$720.00,New York,0,1.0
Thomas Alberto Griffin,do,do,Mechanicville,$225.00,New York,0,1.0
Margaret A. Lent,do,do,Medina,$300.00,New York,0,1.0
Mrs. Anna V. Brainard,do,do,do,$225.00,New York,0,1.0
Ernst S. Sampson,do,do,do,$600.00,New York,0,1.0
Miss Ella Cady,do,do,do,$300.00,New York,0,1.0
William H. Macken,do,do,Middletown,P.m. $75.00,New York,1,1.0
Chauncy B. Newkirk,do,do,do,P.m. $1.00,New York,1,1.0
Frank E. Holcomb,do,do,do,P.m. $0.50,New York,1,1.0
Mrs. Cora A. Olmstead,do,do,Milford,$90.00,New York,0,1.0
W. F. Penney,Connecticut,do,Mexico,$225.00,New York,0,1.0
Frank F. Doughty,New York,do,Monticello,$480.00,New York,0,1.0
James B. Roosa,do,do,do,$300.00,New York,0,1.0
B. H. Tuthill,do,do,Moravia,P.d. $1.50,New York,0,1.0
Miss Jennie M. Hale,do,do,do,$0.00,New York,0,1.0
J. W. Stillwell,do,do,Morristown,P.d. $1.00,New York,0,1.0
Georgia Brown,do,do,do,P.d. $1.00,New York,0,1.0
Charles Howe,do,do,do,P.d. $0.50,New York,0,1.0
Joseph B. Annis,New York,do,Mount Morris,$400.00,New York,0,1.0
Dwight S. Hubble,Connecticut,do,do,$720.00,New York,0,1.0
Irving Tuttle,New York,do,do,$520.00,New York,0,1.0
George H. Watrous,do,do,Naples,$4.75,New York,0,1.0
William M. Griswold,do,do,do,$0.00,New York,0,1.0
Mrs. Ella Louisa Gilbert,do,do,Newark,$0.00,New York,0,1.0
Miss Jennie P. Rose,do,do,do,$60.00,New York,0,1.0
Miss Ellen McCarthy,do,do,do,$0.00,New York,0,1.0
William Welling,England,do,Newburgh,P.m. $75.00,New York,1,1.0
Henry Wells,New York,do,do,$1,500.00,"New York,0",1.0
Ezra Farrington,do,do,do,$1,300.00,"New York,0",1.0
Henry Welling,do,do,do,$900.00,New York,0,1.0
George Bodine,do,do,do,$715.00,New York,0,1.0
Henry Janson,do,do,do,$540.00,New York,0,1.0
John Welling,do,do,do,$240.00,New York,0,1.0
Miss E. M. Frory,do,do,New Lebanon,$150.00,New York,0,1.0
G. M. Frory,do,do,do,$150.00,New York,0,1.0
J. S. Frothingham,do,do,New York,$1,600.00,"New York,0",1.0
J. S. Alger,do,do,do,$840.00,New York,0,1.0
William Ambrach,do,do,do,$840.00,New York,0,1.0
L. P. Anderson,do,do,do,$1,200.00,"New York,0",1.0
D. L. Anderson,Pennsylvania,do,do,$720.00,New York,0,1.0
C. E. Andrews,New York,do,do,$1,140.00,"New York,0",1.0
B. S. Annis,England,do,do,$1,080.00,"New York,0",1.0
J. S. Ansley,New York,do,do,$1,080.00,"New York,0",1.0
J. J. Aitkin,do,do,do,$960.00,New York,0,1.0
R. E. Aitkin,do,do,do,$600.00,New York,0,1.0
R. F. Archibald,do,do,do,$545.00,New York,0,1.0
J. A. Atkinson,do,do,do,$840.00,New York,0,1.0
Jonathan Atkinson,Ireland,do,do,$840.00,New York,0,1.0
E. B. Amory,New York,do,do,$840.00,New York,0,1.0
S. H. Amory,do,do,do,$840.00,New York,0,1.0
William Austin,do,do,do,$900.00,New York,0,1.0
J. C. Ayres,do,do,do,$720.00,New York,0,1.0
J. G. Ayer,do,do,do,$720.00,New York,0,1.0
E. P. Babcuf,do,do,do,$840.00,New York,0,1.0
S. C. Bacon,do,do,do,$780.00,New York,0,1.0
G. H. Backs,do,do,do,$780.00,New York,0,1.0
Frederick Bade,Germany,do,do,$720.00,New York,0,1.0
Thomas Bailey,New York,do,do,$1,080.00,"New York,0",1.0
W. L. Bailey,New York,New York,New York,$1200.00,New York,0,1.0
John Bain,do,do,do,$950.00,New York,0,1.0
W. H. Baker,do,do,do,$1200.00,New York,0,1.0
V. E. Baldwin,do,do,do,$820.00,New York,0,1.0
W. L. Baldwin,do,do,do,$800.00,New York,0,1.0
F. M. Ball,do,do,do,$1200.00,New York,0,1.0
H. W. Ball,do,do,do,$600.00,New York,0,1.0
John Ball,do,do,do,$600.00,New York,0,1.0
J. A. Bangs,do,do,do,$840.00,New York,0,1.0
Henry Bapp,do,do,do,$600.00,New York,0,1.0
H. E. Barker,do,do,do,$840.00,New York,0,1.0
John Barnes,Ireland,do,do,$600.00,New York,0,1.0
W. T. Barnes,New York,do,do,$1200.00,New York,0,1.0
W. F. Barr,do,do,do,$600.00,New York,0,1.0
W. E. Barr,do,do,do,$1200.00,New York,0,1.0
T. E. Brennan,Ireland,do,do,$780.00,New York,0,1.0
J. Blackwood,Pennsylvania,do,do,$600.00,New York,0,1.0
Winslow Blackwood,New York,do,do,$600.00,New York,0,1.0
W. H. Blake,do,do,do,$1200.00,New York,0,1.0
T. J. Boese,do,do,do,$600.00,New York,0,1.0
Newell Brackett,do,do,do,$1270.00,New York,0,1.0
Aaron Bradley,Ireland,do,do,$1800.00,New York,0,1.0
J. G. Bradt,New York,do,do,$720.00,New York,0,1.0
T. G. Beach,do,do,do,$1070.00,New York,0,1.0
T. A. Beardsley,do,do,do,$1080.00,New York,0,1.0
C. W. Beaufort,do,do,do,$720.00,New York,0,1.0
G. H. Beaufort,Pennsylvania,do,do,$1500.00,New York,0,1.0
G. W. Beavers,New York,do,do,$480.00,New York,0,1.0
H. C. Becker,do,do,do,$720.00,New York,0,1.0
C. H. Benson,do,do,do,$1270.00,New York,0,1.0
W. J. Betts,do,do,do,$780.00,New York,0,1.0
Charles Beutter,Germany,do,do,$600.00,New York,0,1.0
Daniel Bechen,Ireland,do,do,$720.00,New York,0,1.0
A. L. Brewer,New York,do,do,$1140.00,New York,0,1.0
G. F. Bingham,do,do,do,$720.00,New York,0,1.0
W. H. Biglin,do,do,do,$1200.00,New York,0,1.0
J. E. Birdsall,do,do,do,$600.00,New York,0,1.0
G. W. Bissell,France,do,do,$1130.00,New York,0,1.0
J. E. Blossom, jr,North Carolina,do,do,$720.00,"New York,0",1.0
Edward Bodine,New York,do,do,$900.00,New York,0,1.0
J. W. Bogardus,do,do,do,$480.00,New York,0,1.0
H. H. Bott,do,do,do,$480.00,New York,0,1.0
Francis Bonney,Ireland,do,do,$720.00,New York,0,1.0
J. H. Bowen,New York,do,do,$1200.00,New York,0,1.0
C. W. Bowers,New Jersey,New Jersey,do,$600.00,New Jersey,0,1.0
J. J. Bowman,New York,New York,do,$720.00,New York,0,1.0
F. G. Boyle,do,do,do,$2500.00,New York,0,1.0
William Boyer,do,do,do,$720.00,New York,0,1.0
J. A. Boyle,do,do,do,$600.00,New York,0,1.0
G. W. Bretz,do,do,do,$1620.00,New York,0,1.0
H. C. Briggs,do,do,do,$1500.00,New York,0,1.0
G. S. Brooks,Massachusetts,do,do,$600.00,Massachusetts,0,1.0
J. F. Brown,New York,do,do,$600.00,New York,0,1.0
J. J. Brown,do,do,do,$840.00,New York,0,1.0
Robert Brown,do,do,do,$600.00,New York,0,1.0
W. H. Brown,do,do,do,$600.00,New York,0,1.0
E. S. Browne,Michigan,do,do,$1680.00,New York,0,1.0
Charles Brownell,Connecticut,do,do,$800.00,New York,0,1.0
G. F. Brush,New York,do,do,$600.00,New York,0,1.0
G. S. Brush,do,do,do,$600.00,New York,0,1.0
G. W. Buckley,Vermont,do,do,$1800.00,New York,0,1.0
J. W. Buckley,Vermont,do,do,$600.00,New York,0,1.0
H. J. Burhans,New York,do,do,$1140.00,New York,0,1.0
G. H. Bartlett,do,do,do,$660.00,New York,0,1.0
J. F. Bartlett,do,do,do,$720.00,New York,0,1.0
C. E. Burlingame,do,do,do,$900.00,New York,0,1.0
E. H. Burr,do,do,do,$600.00,New York,0,1.0
J. D. Burr,do,do,do,$600.00,New York,0,1.0
G. W. Bush,do,do,do,$600.00,New York,0,1.0
Miss M. A. Butt,do,do,do,$800.00,New York,0,1.0
J. H. Butler,England,do,do,$600.00,New York,0,1.0
Seymour Butler,New York,do,do,$780.00,New York,0,1.0
J. J. Button,do,do,do,$960.00,New York,0,1.0
W. H. Byington,Connecticut,do,do,$720.00,New York,0,1.0
Wm. Byrne,New York,New York,do,$780.00,New York,0,1.0
J. J. Baker,do,do,do,$480.00,New York,0,1.0
W. W. Caldwell,Connecticut,do,do,$600.00,New York,0,1.0
Warren Caffry,New York,do,do,$2000.00,New York,0,1.0
G. H. Cahoone,do,do,do,$720.00,New York,0,1.0
E. H. Caldwell,do,do,do,$720.00,New York,0,1.0
F. J. Campbell,do,do,do,$600.00,New York,0,1.0
Mrs. Rose Campbell,Ireland,do,do,$600.00,New York,0,1.0
James Carey,do,do,do,$720.00,New York,0,1.0
M. F. Carberry,New York,do,do,$1080.00,New York,0,1.0
H. C. Carlock,do,do,do,$1270.00,New York,0,1.0
E. J. Carpenter,do,do,do,$720.00,New York,0,1.0
H. J. Carroll,do,do,do,$720.00,New York,0,1.0
J. S. Case,do,do,do,$720.00,New York,0,1.0
Thomas Cashell,Ireland,do,do,$1270.00,New York,0,1.0
G. A. Dayton,New York,New York,New York,$840.00,New York,0,1.0
Henry Doerr,Germany,do,do,$1620.00,New York,0,1.0
Charles Dolan,Ohio,do,do,$840.00,New York,0,1.0
H. P. Donaldson,Pennsylvania,do,do,$1620.00,New York,0,1.0
G. A. Donaldson,New York,do,do,$720.00,New York,0,1.0
J. P. Doredingate,do,do,do,$720.00,New York,0,1.0
G. L. Dollinger,do,do,do,$780.00,New York,0,1.0
William Dowling,Rhode Island,do,do,$720.00,New York,0,1.0
J. J. Doyle,New York,do,do,$720.00,New York,0,1.0
Henry Draper,do,do,do,$1140.00,New York,0,1.0
J. S. Dubois,do,do,do,$960.00,New York,0,1.0
George Dukerman,do,do,do,$840.00,New York,0,1.0
J. A. Dunham,do,do,do,$1080.00,New York,0,1.0
George Dunning,do,New York,do,$1420.00,New York,0,1.0
Joseph Dundon,Pennsylvania,do,do,$720.00,New York,0,1.0
T. P. Dugan,New York,do,do,$600.00,New York,0,1.0
C. F. Daly,do,do,do,$600.00,New York,0,1.0
G. B. Dougherty,do,do,do,$600.00,New York,0,1.0
Charles Deubard,do,do,do,$480.00,New York,0,1.0
C. P. Daly,do,do,do,$600.00,New York,0,1.0
Thomas Daily,do,do,do,$720.00,New York,0,1.0
James Doran,Ireland,do,do,$720.00,New York,0,1.0
M. J. Earl, jr,New York,do,do,$1200.00,"New York,0",1.0
A. W. Eastlake,New Jersey,do,do,$900.00,New York,0,1.0
George Eastwood,New York,New York,do,$1200.00,New York,0,1.0
C. J. Edwards,do,do,do,$900.00,New York,0,1.0
H. C. Edwards,do,do,do,$1080.00,New York,0,1.0
D. D. Egan,do,do,do,$900.00,New York,0,1.0
J. E. Egan,Ireland,do,do,$600.00,New York,0,1.0
Adam Eberle,New York,do,do,$720.00,New York,0,1.0
G. F. Eggers,Germany,do,do,$600.00,New York,0,1.0
John Egbert,Maryland,do,do,$1140.00,New York,0,1.0
J. D. Eakins,New York,do,do,$720.00,New York,0,1.0
R. F. Engel,do,do,do,$720.00,New York,0,1.0
J. E. Engel,Germany,do,do,$720.00,New York,0,1.0
J. T. Ernst,New York,do,do,$780.00,New York,0,1.0
J. A. Eldriedge,do,do,do,$720.00,New York,0,1.0
J. A. Ely,do,do,do,$1620.00,New York,0,1.0
Thomas Fallon, No 1,do,do,do,$1060.00,"New York,0",1.0
Thomas Fallon, No 2,do,do,do,$1080.00,"New York,0",1.0
J. J. Farley,Massachusetts,do,do,$1060.00,New York,0,1.0
D. D. Farrar,New York,do,do,$1200.00,New York,0,1.0
F. D. Fay,do,do,do,$600.00,New York,0,1.0
C. D. Forak,do,do,do,$600.00,New York,0,1.0
J. H. Feuerman,do,do,do,$600.00,New York,0,1.0
M. E. Ferris,Connecticut,do,do,$840.00,New York,0,1.0
G. G. Freudenthal,Germany,do,do,$840.00,New York,0,1.0
J. G. Frey,New Jersey,do,do,$600.00,New York,0,1.0
W. H. Freeburn,Arkansas,New Jersey,do,$720.00,New York,0,1.0
W. W. French,New York,New York,do,$720.00,New York,0,1.0
Adolph French,do,do,do,$900.00,New York,0,1.0
H. F. French,do,do,do,$1200.00,New York,0,1.0
R. E. Freel,do,do,do,$600.00,New York,0,1.0
J. G. Fay,do,do,do,$1080.00,New York,0,1.0
C. W. Flack,do,do,do,$480.00,New York,0,1.0
G. W. W. Farrell,do,do,do,$1200.00,New York,0,1.0
G. M. Fay,Maine,do,do,$720.00,New York,0,1.0
M. C. Foley,New York,do,do,$1400.00,New York,0,1.0
Charles Forrester,do,do,do,$1200.00,New York,0,1.0
J. W. Fox,North Carolina,do,do,$720.00,New York,0,1.0
C. H. Fowler,New York,New Jersey,do,$1000.00,New York,0,1.0
Alston Fox,do,New York,do,$1000.00,New York,0,1.0
J. A. Flynn,do,do,do,$780.00,New York,0,1.0
Bartholomew Flynn,do,do,do,$780.00,New York,0,1.0
J. A. Flynn, jr,do,do,do,$900.00,"New York,0",1.0
C. W. Fink,Ireland,do,do,$600.00,New York,0,1.0
C. D. Fleming,New York,do,do,$600.00,New York,0,1.0
Hugh Flahey,do,do,do,$720.00,New York,0,1.0
R. J. Fagan,do,do,do,$720.00,New York,0,1.0
John Gallagher,do,do,do,$600.00,New York,0,1.0
T. W. Galvin,Ireland,do,do,$600.00,New York,0,1.0
George Gannon,New Jersey,New Jersey,do,$720.00,New York,0,1.0
Henry Garrison,New York,New York,do,$1200.00,New York,0,1.0
C. J. Gayler,do,New Jersey,do,$900.00,New York,0,1.0
J. W. Gould,do,do,do,$5500.00,New York,0,1.0
F. W. Gimbel,do,do,do,$720.00,New York,0,1.0
William Grunert,Germany,Washington D.C.,do,$1140.00,New York,0,1.0
William Grady,Ireland,New York,do,$720.00,New York,0,1.0
B. K. Geary,Massachusetts,do,do,$720.00,New York,0,1.0
P. B. Grady,Ireland,do,do,$1800.00,New York,0,1.0
W. A. Goodenough,do,do,do,$840.00,New York,0,1.0
H. A. Geraghty,New York,do,do,$840.00,New York,0,1.0
William Glenn,do,do,do,$1080.00,New York,0,1.0
G. H. Glenney,do,do,do,$720.00,New York,0,1.0
T. F. Greene,do,do,do,$900.00,New York,0,1.0
J. E. Green,Maryland,do,do,$1200.00,New York,0,1.0
C. L. Greer,England,do,do,$840.00,New York,0,1.0
G. B. Griffin,New York,do,do,$780.00,New York,0,1.0
James Gilchrist,do,do,do,$900.00,New York,0,1.0
H. B. Gildersleeve,New York,New York,New York,$1200.00,New York,0,1.0
Jacob Giller,Scotland,do,do,$900.00,New York,0,1.0
W. B. Gilliland,Ohio,do,do,$1080.00,New York,0,1.0
Simon Goldberger,New York,do,do,$840.00,New York,0,1.0
James Goldin,do,do,do,$1080.00,New York,0,1.0
Hugh Goodwin,Ireland,do,do,$1080.00,New York,0,1.0
J. B. Goodwin,do,do,do,$1200.00,New York,0,1.0
Edward Gorman,New York,do,do,$750.00,New York,0,1.0
Edward Gorsheimer,do,do,do,$900.00,New York,0,1.0
E. L. Grave,do,do,do,$1200.00,New York,0,1.0
C. L. Guilford,do,do,do,$1080.00,New York,0,1.0
L. S. Griswold,do,do,do,$900.00,New York,0,1.0
W. P. Griswold,do,do,do,$720.00,New York,0,1.0
D. F. Guion,do,do,do,$720.00,New York,0,1.0
J. H. Haas,Germany,do,do,$900.00,New York,0,1.0
Abram Haff,New York,do,do,$1200.00,New York,0,1.0
Alex. Haff, jr.,do,do,do,$1080.00,"New York,0",1.0
Abram D. Haff,do,do,do,$1380.00,New York,0,1.0
J. H. Haight,do,do,do,$900.00,New York,0,1.0
William Haldane,do,do,do,$900.00,New York,0,1.0
Alonzo Hall,do,do,do,$1800.00,New York,0,1.0
Charles Hall,do,do,do,$1800.00,New York,0,1.0
H. H. Hall,do,do,do,$720.00,New York,0,1.0
Thomas Halloran,do,do,do,$1080.00,New York,0,1.0
J. A. Halpin,do,do,do,$720.00,New York,0,1.0
A. H. Hamilton,do,do,do,$720.00,New York,0,1.0
J. N. Hamilton,do,do,do,$900.00,New York,0,1.0
H. J. Hamilton,do,do,do,$480.00,New York,0,1.0
Charles Hamm,do,do,do,$720.00,New York,0,1.0
Patrick Hammily,Ireland,do,do,$840.00,New York,0,1.0
H. J. Hanrahan,New York,do,do,$1200.00,New York,0,1.0
J. A. Harcourt,do,do,do,$720.00,New York,0,1.0
W. H. Harden,New York,do,do,$1500.00,New York,0,1.0
W. H. Hardy,do,do,do,$900.00,New York,0,1.0
Charles Harkins,do,do,do,$840.00,New York,0,1.0
F. B. Harris,do,do,do,$840.00,New York,0,1.0
Loren Harris,Indiana,Illinois,do,$1020.00,New York,0,1.0
J. S. Harrison,New York,do,do,$1200.00,New York,0,1.0
J. O. Harrison,do,do,do,$1200.00,New York,0,1.0
G. D. Hardwick,New Jersey,New Jersey,do,$1200.00,New York,0,1.0
William S. Hastings,do,do,do,$720.00,New York,0,1.0
Miss M. S. Hastings,do,do,do,$720.00,New York,0,1.0
T. E. Haverty,do,do,do,$840.00,New York,0,1.0
J. S. Hawkins,do,do,do,$900.00,New York,0,1.0
Alex. Heaton,do,do,do,$900.00,New York,0,1.0
Dittwell Heighbotham,Maryland,do,do,$1080.00,New York,0,1.0
J. H. Held,do,do,do,$720.00,New York,0,1.0
J. M. Held,do,do,do,$900.00,New York,0,1.0
T. E. Henning, jr.,do,do,do,$720.00,"New York,0",1.0
Henry Henschel,Germany,do,do,$720.00,New York,0,1.0
P. J. Herrlich,New York,do,do,$900.00,New York,0,1.0
H. P. Herves,do,do,do,$900.00,New York,0,1.0
R. E. Hicks,do,do,do,$600.00,New York,0,1.0
F. G. Hill,England,do,do,$720.00,New York,0,1.0
J. M. Hill,New York,do,do,$1200.00,New York,0,1.0
Samuel Hitchcock,do,do,do,$900.00,New York,0,1.0
D. T. Hoffman,do,do,do,$1200.00,New York,0,1.0
T. G. Hoffman,do,do,do,$1080.00,New York,0,1.0
J. S. Holden,Ireland,do,do,$1200.00,New York,0,1.0
S. W. Hopkins,New York,do,do,$840.00,New York,0,1.0
P. P. Hopper,do,do,do,$1080.00,New York,0,1.0
F. F. Horn,do,do,do,$720.00,New York,0,1.0
Jacob Horning,do,do,do,$780.00,New York,0,1.0
D. L. Howard,do,do,do,$180.00,New York,0,1.0
J. L. Howard,do,do,do,$1080.00,New York,0,1.0
Daniel Howell,do,do,do,$1140.00,New York,0,1.0
Francis Hughes,Ireland,do,do,$1080.00,New York,0,1.0
J. W. Hull,New York,do,do,$720.00,New York,0,1.0
George Hull,do,do,do,$1200.00,New York,0,1.0
J. A. Humbert,do,do,do,$1200.00,New York,0,1.0
C. C. Hutchings,do,do,do,$720.00,New York,0,1.0
J. W. Hutchinson,do,do,do,$480.00,New York,0,1.0
P. B. Hutchinson,do,do,do,$780.00,New York,0,1.0
G. A. Huyler,do,do,do,$1080.00,New York,0,1.0
A. K. Hyde,do,do,do,$1200.00,New York,0,1.0
M. H. Homar,New Jersey,do,do,$900.00,New York,0,1.0
G. H. Ingalls,do,do,do,$600.00,New York,0,1.0
E. F. Hartmann,do,do,do,$900.00,New York,0,1.0
Nicholas Heckman,do,do,do,$900.00,New York,0,1.0
J. C. Iden,do,do,do,$1200.00,New York,0,1.0
C. F. Innes,New Jersey,do,do,$1080.00,New York,0,1.0
G. E. Ireland,New York,do,do,$720.00,New York,0,1.0
W. H. Irwin,do,do,do,$720.00,New York,0,1.0
R. H. Jackson,Massachusetts,do,do,$720.00,New York,0,1.0
John Jackson,Ireland,do,do,$720.00,New York,0,1.0
William Jackson,do,do,do,$720.00,New York,0,1.0
C. C. James,New York,do,do,$1320.00,New York,0,1.0
G. W. James, jr.,do,do,do,$600.00,"New York,0",1.0
E. A. Jardines,do,do,do,$1800.00,New York,0,1.0
Herbert Jeffers,New York,New York,New York,$840.00,New York,0,1.0
H. H. Jenkins,New York,do,do,$1,200.00,"New York,0",1.0
G. W. Jennings,New York,do,do,$840.00,New York,0,1.0
R. M. Jenkinson,do,do,do,$720.00,New York,0,1.0
E. W. Johnson,Ohio,do,do,$720.00,New York,0,1.0
Edward Johnson,New Jersey,do,do,$600.00,New York,0,1.0
James Johnson,New Jersey,do,do,$600.00,New York,0,1.0
William Johnson,New York,do,do,$1,140.00,"New York,0",1.0
E. F. Jones,Massachusetts,do,do,$2,500.00,"New York,0",1.0
C. H. Jones,New York,do,do,$840.00,New York,0,1.0
D. E. Jones,Washington D.C,do,do,$720.00,New York,0,1.0
C. L. Jackson,New York,New Jersey,do,$480.00,New York,0,1.0
Timothy Kane,Ireland,New York,do,$1,250.00,"New York,0",1.0
Henry Kavanagh,Ireland,do,do,$600.00,New York,0,1.0
M. F. Karid,Ireland,do,do,$720.00,New York,0,1.0
Henry Kaylor,New York,do,do,$1,250.00,"New York,0",1.0
H. C. Kellogg,do,do,do,$720.00,New York,0,1.0
W. M. Kibbe,Ireland,do,do,$600.00,New York,0,1.0
J. F. Kearney,New York,do,do,$720.00,New York,0,1.0
J. H. Keating,do,do,do,$720.00,New York,0,1.0
James Keegan,do,do,do,$600.00,New York,0,1.0
Timothy Keegan,do,do,do,$600.00,New York,0,1.0
P. F. Kelly,do,do,do,$600.00,New York,0,1.0
F. H. Kelly,do,do,do,$600.00,New York,0,1.0
A. J. Kenney,Virginia,do,do,$720.00,New York,0,1.0
J. B. Kerr,New York,do,do,$720.00,New York,0,1.0
Albert Kiley,do,do,do,$600.00,New York,0,1.0
E. C. Kraymer,do,do,do,$1,440.00,"New York,0",1.0
W. L. Kiff,Pennsylvania,New Jersey,do,$720.00,New York,0,1.0
W. J. King,New York,New York,do,$840.00,New York,0,1.0
A. A. King,do,do,do,$720.00,New York,0,1.0
J. E. King,do,do,do,$720.00,New York,0,1.0
George Kirby,do,do,do,$1,380.00,"New York,0",1.0
W. W. Kirkland,North Carolina,do,do,$1,620.00,"New York,0",1.0
Charles Koerner,New York,do,do,$720.00,New York,0,1.0
Joseph Kyle,do,do,do,$1,200.00,"New York,0",1.0
E. F. Lake,do,do,do,$600.00,New York,0,1.0
J. W. Lamb,Vermont,do,do,$720.00,New York,0,1.0
A. S. Lambert,Ireland,do,do,$1,620.00,"New York,0",1.0
A. Lanphere,New York,do,do,$2,500.00,"New York,0",1.0
Ignatz Landauer,Austria,do,do,$720.00,New York,0,1.0
J. H. Landon,Connecticut,Connecticut,do,$720.00,New York,0,1.0
Andrew Lange,New York,do,do,$600.00,New York,0,1.0
Henry Lange,do,do,do,$720.00,New York,0,1.0
Frederick Lanner,Germany,do,do,$840.00,New York,0,1.0
J. J. Laughlin,New York,do,do,$1,250.00,"New York,0",1.0
Patrick Lawrence,do,do,do,$720.00,New York,0,1.0
Tobias Lawrence,do,do,do,$1,380.00,"New York,0",1.0
Daniel Lawson,do,do,do,$720.00,New York,0,1.0
W. F. Leach,Connecticut,do,do,$2,500.00,"New York,0",1.0
G. H. L. Leach,New York,do,do,$720.00,New York,0,1.0
R. H. Lee,do,do,do,$720.00,New York,0,1.0
G. W. Leek,do,New Jersey,do,$720.00,New York,0,1.0
W. H. Leggett,do,New York,do,$2,200.00,"New York,0",1.0
J. E. Leighton,do,do,do,$600.00,New York,0,1.0
William Lenihan,Scotland,do,do,$1,380.00,"New York,0",1.0
W. S. Lindrum,Kentucky,do,do,$720.00,New York,0,1.0
M. H. Leonard,Pennsylvania,do,do,$1,250.00,"New York,0",1.0
T. F. Leonard,New York,do,do,$720.00,New York,0,1.0
William Leonard,Ireland,do,do,$600.00,New York,0,1.0
W. H. Levy,Delaware,do,do,$600.00,New York,0,1.0
Peter Leyckes,Prussia,do,do,$1,200.00,"New York,0",1.0
George Libby,New Jersey,New Jersey,do,$720.00,New York,0,1.0
Miss C. Lind,Pennsylvania,do,do,$1,000.00,"New York,0",1.0
H. F. Link,New York,New York,do,$960.00,New York,0,1.0
George Lippmann,do,do,do,$840.00,New York,0,1.0
R. H. Lloyd,do,do,do,$780.00,New York,0,1.0
H. W. Lockwood,do,do,do,$2,220.00,"New York,0",1.0
H. C. Lockwood,New Jersey,New Jersey,do,$600.00,New York,0,1.0
Jacob Loeb,Germany,New Jersey,do,$720.00,New York,0,1.0
Miss Mary O. Long,Virginia,Washington D.C,do,$720.00,New York,0,1.0
C. H. Longenberg,New York,New Jersey,do,$1,500.00,"New York,0",1.0
H. H. Lott,do,do,do,$2,500.00,"New York,0",1.0
J. V. Luff,do,do,do,$1,600.00,"New York,0",1.0
J. J. Luff,do,do,do,$480.00,New York,0,1.0
F. M. Lynch,do,do,do,$600.00,New York,0,1.0
J. J. Lynch jr,do,do,do,$600.00,New York,0,1.0
J. T. Lynch,do,do,do,$600.00,New York,0,1.0
G. E. Lyon,do,do,do,$840.00,New York,0,1.0
H. G. Lyon,do,do,do,$600.00,New York,0,1.0
Thomas McAuley,do,do,do,$1,620.00,"New York,0",1.0
W. J. McAuliffe,Ireland,do,do,$840.00,New York,0,1.0
Peter McCabe,New York,do,do,$540.00,New York,0,1.0
Edward McCann,do,do,do,$1,800.00,"New York,0",1.0
John McCarthy,do,do,do,$840.00,New York,0,1.0
W. J. McFarland,do,do,do,$540.00,New York,0,1.0
D. J. McGrath,do,do,do,$600.00,New York,0,1.0
H. F. McGrath,Scotland,do,do,$840.00,New York,0,1.0
Hugh McMahon,Ireland,do,do,$1,620.00,"New York,0",1.0
C. W. White,New York,New York,New York,$1200.00,New York,0,1.0
S. W. White,Washington D.C.,do,do,$1380.00,New York,0,1.0
Quinn White,New York,do,do,$600.00,New York,0,1.0
William White,do,do,do,$700.00,New York,0,1.0
W. E. Whiting,Maine,do,do,$720.00,New York,0,1.0
William Wigglesworth,New York,do,do,$1420.00,New York,0,1.0
W. H. Wilkinson,do,do,do,$700.00,New York,0,1.0
J. F. Wilder,New Hampshire,do,do,$540.00,New York,0,1.0
G. S. Wilkinson,New York,do,do,$1200.00,New York,0,1.0
H. W. Wilkinson,do,do,do,$700.00,New York,0,1.0
H. V. Williamson,New Jersey,do,do,$1080.00,New York,0,1.0
Samuel Williamson,New York,do,do,$780.00,New York,0,1.0
J. M. Willis,do,do,do,$700.00,New York,0,1.0
P. M. Willite,do,do,do,$640.00,New York,0,1.0
J. G. Wilson,do,do,do,$1620.00,New York,0,1.0
A. R. Wilson,do,do,do,$700.00,New York,0,1.0
S. B. Wilson,Pennsylvania,do,do,$720.00,New York,0,1.0
J. G. Wilson,do,do,do,$1200.00,New York,0,1.0
H. W. Wills,New York,do,do,$600.00,New York,0,1.0
G. H. Witherstine,do,do,do,$700.00,New York,0,1.0
William Wright,do,do,do,$950.00,New York,0,1.0
J. H. Wolford,do,do,do,$660.00,New York,0,1.0
C. H. Wood,do,do,do,$600.00,New York,0,1.0
J. M. Wood,do,do,do,$1000.00,New York,0,1.0
G. H. Wood,do,do,do,$1400.00,New York,0,1.0
W. E. Wood,do,New Jersey,do,$600.00,New York,0,1.0
Alexander Woods,do,do,do,$660.00,New York,0,1.0
C. F. Wooley,do,do,do,$480.00,New York,0,1.0
E. E. Woolley,do,do,do,$600.00,New York,0,1.0
Franklin Wilder,do,do,do,$1000.00,New York,0,1.0
